,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,price,1h%,24h%,7d%,30d%,60d%,90d%
3,1839,BNB,BNB,bnb,1635,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153847448.4919702,153847448.4919702,False,,4,,,,2023-09-24T00:51:00.000Z,210.32146037396498,214544594.00704235,-21.2259,-0.12084125,-0.46821588,-1.95916609,-3.66420158,-11.42087707,-11.88337206,32357420041.63953,3.0695,32357420041.64,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,210.32146037396498,-0.12084125,-0.46821588,-1.95916609,-3.66420158,-11.42087707,-11.88337206
4,52,XRP,XRP,xrp,1097,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53245240268.0,99988414766.0,False,,5,,,,2023-09-24T00:51:00.000Z,0.5078546092491247,383576104.987112,-45.555,0.02328974,-0.79045575,1.99978644,-2.06309657,-28.41572715,3.94366736,27040840690.6809,2.5655,50785460924.91,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,0.5078546092491247,0.02328974,-0.79045575,1.99978644,-2.06309657,-28.41572715,3.94366736
5,3408,USD Coin,USDC,usd-coin,14208,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25772021490.820164,25772021490.820164,False,,6,,,,2023-09-24T00:51:00.000Z,1.0000558947517504,1748841438.552248,-31.1907,-0.00808779,0.00110052,-0.02061443,0.00060823,0.0165743,-0.01531744,25773462011.5635,2.4453,25773462011.56,,2023-09-24T00:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-24 03:52:43.697970,1.0000558947517504,-0.00808779,0.00110052,-0.02061443,0.00060823,0.0165743,-0.01531744
6,74,Dogecoin,DOGE,dogecoin,800,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141131276383.7052,141131276383.7052,True,,7,,,,2023-09-24T00:51:00.000Z,0.061422206048167546,118280341.47050203,-12.5126,-0.12301492,-0.34675236,-0.986597,-2.32646095,-24.64484496,-7.76964731,8668594337.880823,0.8224,8668594337.88,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,0.061422206048167546,-0.12301492,-0.34675236,-0.986597,-2.32646095,-24.64484496,-7.76964731
7,2010,Cardano,ADA,cardano,938,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35118378659.086,36198584811.424,False,,8,,,,2023-09-24T00:51:00.000Z,0.24542706861011102,67705890.28242028,-41.4748,-0.26409417,0.03197567,-1.7709629,-7.44094181,-19.04061644,-15.65175032,8619000728.639359,0.8177,11044218087.45,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,0.24542706861011102,-0.26409417,0.03197567,-1.7709629,-7.44094181,-19.04061644,-15.65175032
8,5426,Solana,SOL,solana,530,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,412617418.2334606,558106678.6434239,True,,9,,,,2023-09-24T00:51:00.000Z,19.484930451017537,95074416.27981767,-43.3844,0.10352779,0.17154098,2.79519448,-6.57939208,-16.21222397,15.64756825,8039821697.157395,0.7627,10874669817.62,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,19.484930451017537,0.10352779,0.17154098,2.79519448,-6.57939208,-16.21222397,15.64756825
9,11419,Toncoin,TON,toncoin,150,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,7829063467.484852,,2023-09-24T00:51:00.000Z,2.2931111369100106,24480621.573951,-33.8087,-0.33808862,-0.29445075,-3.89651027,62.43298639,61.84937034,57.7869954,7869709966.794767,0.7466,11574612674.76,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,2.2931111369100106,-0.33808862,-0.29445075,-3.89651027,62.43298639,61.84937034,57.7869954
10,1958,TRON,TRX,tron,840,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89131116221.95552,89131116935.40005,True,,11,71659659264.0,5988280636.887959,,2023-09-24T00:51:00.000Z,0.08356557508634875,116345142.40685405,-26.9081,-0.08904913,0.2376051,0.14007285,8.9269555,2.03648668,14.26837419,7448292985.175901,0.7066,7448293044.8,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,0.08356557508634875,-0.08904913,0.2376051,0.14007285,8.9269555,2.03648668,14.26837419
11,4943,Dai,DAI,multi-collateral-dai,2608,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-24T00:51:00.000Z,0.9998390433897303,106884631.91373412,51.6101,-0.02826165,-0.02379282,-0.00825955,0.03523634,0.034181,0.05856585,5347027817.725936,0.5072,5347027817.73,,2023-09-24T00:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-24 03:52:43.697970,0.9998390433897303,-0.02826165,-0.02379282,-0.00825955,0.03523634,0.034181,0.05856585
12,6636,Polkadot,DOT,polkadot-new,587,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1255766661.8028378,1358821612.3689928,True,,13,,,,2023-09-24T00:51:00.000Z,4.019203831955124,60271431.38205964,-28.3994,-0.28283611,-0.17685972,-3.72882906,-8.82718638,-22.22962473,-22.33249468,5047182179.159461,0.4788,5461381031.38,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,4.019203831955124,-0.28283611,-0.17685972,-3.72882906,-8.82718638,-22.22962473,-22.33249468
13,3890,Polygon,MATIC,polygon,963,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-24T00:51:00.000Z,0.5199653658214676,131516966.51811396,-20.9706,-0.09603235,-0.43179323,-0.79781244,-4.41395936,-26.2835002,-21.55081979,4845801143.87259,0.4597,5199653658.21,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,0.5199653658214676,-0.09603235,-0.43179323,-0.79781244,-4.41395936,-26.2835002,-21.55081979
14,2,Litecoin,LTC,litecoin,1003,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73686114.22743528,84000000.0,False,,15,,,,2023-09-24T00:51:00.000Z,64.92805768380235,240932020.27963042,-12.5114,-0.17537074,0.50239572,-0.21252271,0.62241849,-27.53958134,-26.48668781,4784296275.054167,0.4539,5453956845.44,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,64.92805768380235,-0.17537074,0.50239572,-0.21252271,0.62241849,-27.53958134,-26.48668781
0,1,Bitcoin,BTC,bitcoin,10476,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19494150.0,19494150.0,False,,1,,,,2023-09-24T00:52:00.000Z,26570.394595370642,7276939954.486589,-30.3594,-0.02689297,-0.09721719,0.19216786,1.65872939,-8.90140251,-12.84052075,517967257801.3446,49.1422,557978286502.78,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,26570.394595370642,-0.02689297,-0.09721719,0.19216786,1.65872939,-8.90140251,-12.84052075
1,1027,Ethereum,ETH,ethereum,7430,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120228897.04677047,120228897.04677047,True,,2,,,,2023-09-24T00:52:00.000Z,1592.63552180713,2017281659.9969938,-40.9192,-0.03930983,-0.16232612,-2.18763734,-3.93594726,-14.20308274,-15.91685588,191480812184.379,18.1668,191480812184.38,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,1592.63552180713,-0.03930983,-0.16232612,-2.18763734,-3.93594726,-14.20308274,-15.91685588
2,825,Tether USDt,USDT,tether,62728,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83203741768.41498,86426198725.00061,True,,3,,,,2023-09-24T00:52:00.000Z,1.0001556248337427,11901426884.795921,-27.0522,-0.00704868,0.02114978,-0.04057589,0.0515177,0.024799,-0.04301254,83216690336.89445,7.8961,86439648787.81,,2023-09-24T00:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-24 03:53:45.551055,1.0001556248337427,-0.00704868,0.02114978,-0.04057589,0.0515177,0.024799,-0.04301254
3,1839,BNB,BNB,bnb,1635,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153847448.4919702,153847448.4919702,False,,4,,,,2023-09-24T00:52:00.000Z,210.33582585227083,215197226.37783256,-20.9627,-0.11712111,-0.51073121,-1.91546938,-3.66829587,-11.42548631,-11.78298251,32359630133.823254,3.0705,32359630133.82,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,210.33582585227083,-0.11712111,-0.51073121,-1.91546938,-3.66829587,-11.42548631,-11.78298251
4,52,XRP,XRP,xrp,1097,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53245240268.0,99988414766.0,False,,5,,,,2023-09-24T00:52:00.000Z,0.5079411814176312,383733203.1215848,-45.5488,0.04011814,-0.84665429,2.06663253,-2.02661474,-28.44271739,4.12323682,27045450246.59355,2.5659,50794118141.76,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,0.5079411814176312,0.04011814,-0.84665429,2.06663253,-2.02661474,-28.44271739,4.12323682
5,3408,USD Coin,USDC,usd-coin,14208,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25772021490.820164,25772021490.820164,False,,6,,,,2023-09-24T00:52:00.000Z,1.0000830585110132,1742771693.303551,-31.4881,-0.00756854,0.00607038,-0.0289603,-0.00600981,0.00923503,0.00304609,25774162076.55099,2.4453,25774162076.55,,2023-09-24T00:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-24 03:53:45.551055,1.0000830585110132,-0.00756854,0.00607038,-0.0289603,-0.00600981,0.00923503,0.00304609
6,74,Dogecoin,DOGE,dogecoin,800,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141131276383.7052,141131276383.7052,True,,7,,,,2023-09-24T00:52:00.000Z,0.06143845685951288,118316652.44090846,-12.5072,-0.12274158,-0.37743183,-0.90931164,-2.32765503,-24.61798363,-7.5456361,8670887835.628262,0.8227,8670887835.63,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,0.06143845685951288,-0.12274158,-0.37743183,-0.90931164,-2.32765503,-24.61798363,-7.5456361
7,2010,Cardano,ADA,cardano,938,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35118378659.086,36198584811.424,False,,8,,,,2023-09-24T00:52:00.000Z,0.24549715201138653,67653293.57443425,-41.541,-0.24334129,0.04591194,-1.76726183,-7.45915773,-19.02741186,-15.46447084,8621461944.063068,0.818,11047371840.51,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,0.24549715201138653,-0.24334129,0.04591194,-1.76726183,-7.45915773,-19.02741186,-15.46447084
8,5426,Solana,SOL,solana,530,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,412617418.2334606,558106678.6434239,True,,9,,,,2023-09-24T00:52:00.000Z,19.490269440768177,95044310.69582918,-43.4759,0.09556195,0.05460756,2.85976029,-6.61895382,-16.21367297,15.71986289,8042024657.324279,0.7631,10877649543.45,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,19.490269440768177,0.09556195,0.05460756,2.85976029,-6.61895382,-16.21367297,15.71986289
9,11419,Toncoin,TON,toncoin,150,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,7830145436.712377,,2023-09-24T00:52:00.000Z,2.2934280427181872,24446297.9938728,-33.8976,-0.34127401,-0.36451997,-3.91378409,62.42940266,61.98968089,57.69055436,7870797553.33037,0.7467,11576212275.38,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,2.2934280427181872,-0.34127401,-0.36451997,-3.91378409,62.42940266,61.98968089,57.69055436
10,1958,TRON,TRX,tron,840,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89131116221.95552,89131116935.40005,True,,11,71659659264.0,5987560209.287786,,2023-09-24T00:52:00.000Z,0.08355552162520237,115745479.36089791,-27.1989,-0.10104433,0.20188386,0.15668479,8.88514284,2.01816271,14.33597336,7447396908.96203,0.7065,7447396968.57,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,0.08355552162520237,-0.10104433,0.20188386,0.15668479,8.88514284,2.01816271,14.33597336
11,4943,Dai,DAI,multi-collateral-dai,2608,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-24T00:52:00.000Z,0.9998031098985336,106658420.46679081,51.2924,-0.03834054,-0.03473245,0.00623558,0.04025413,0.04784262,0.05544882,5346835649.41816,0.5074,5346835649.42,,2023-09-24T00:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-24 03:53:45.551055,0.9998031098985336,-0.03834054,-0.03473245,0.00623558,0.04025413,0.04784262,0.05544882
12,6636,Polkadot,DOT,polkadot-new,587,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1255766661.8028378,1358821612.3689928,True,,13,,,,2023-09-24T00:52:00.000Z,4.0212431553220656,60301533.01070779,-28.3759,-0.26780631,-0.18641176,-3.63936748,-8.81151466,-22.19483388,-22.14605924,5049743093.456301,0.4791,5464152108.04,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,4.0212431553220656,-0.26780631,-0.18641176,-3.63936748,-8.81151466,-22.19483388,-22.14605924
13,3890,Polygon,MATIC,polygon,963,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-24T00:52:00.000Z,0.5201002603155835,131781086.85475244,-20.8243,-0.1009281,-0.48043449,-0.74546567,-4.4126862,-26.27489145,-21.38269786,4847058288.938121,0.4598,5201002603.16,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,0.5201002603155835,-0.1009281,-0.48043449,-0.74546567,-4.4126862,-26.27489145,-21.38269786
14,2,Litecoin,LTC,litecoin,1003,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73686114.22743528,84000000.0,False,,15,,,,2023-09-24T00:52:00.000Z,64.95803786657179,240844356.33882493,-12.625,-0.16249693,0.38572752,-0.11178542,0.64919552,-27.5332194,-26.3226518,4786505398.2262745,0.4541,5456475180.79,,2023-09-24T00:52:00.000Z,,,,,,2023-09-24 03:53:45.551055,64.95803786657179,-0.16249693,0.38572752,-0.11178542,0.64919552,-27.5332194,-26.3226518
0,1,Bitcoin,BTC,bitcoin,10476,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19494150.0,19494150.0,False,,1,,,,2023-09-24T00:53:00.000Z,26575.352548625633,7276930587.376302,-30.3254,-0.01332408,-0.07122518,0.22656796,1.66818358,-8.89402371,-12.80614744,518063908885.7904,49.1514,558082403521.14,,2023-09-24T00:53:00.000Z,,,,,,2023-09-24 03:54:52.165841,26575.352548625633,-0.01332408,-0.07122518,0.22656796,1.66818358,-8.89402371,-12.80614744
1,1027,Ethereum,ETH,ethereum,7430,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120228897.04677047,120228897.04677047,True,,2,,,,2023-09-24T00:53:00.000Z,1593.025744652898,2017314855.053195,-40.8824,-0.02200484,-0.11959396,-2.13037152,-3.94607631,-14.18918279,-15.87919221,191527728246.72815,18.1712,191527728246.73,,2023-09-24T00:53:00.000Z,,,,,,2023-09-24 03:54:52.165841,1593.025744652898,-0.02200484,-0.11959396,-2.13037152,-3.94607631,-14.18918279,-15.87919221
2,825,Tether USDt,USDT,tether,62728,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83203741768.41498,86426198725.00061,True,,3,,,,2023-09-24T00:53:00.000Z,1.0001748186990767,11899306022.514105,-27.097,-0.01194719,0.01549491,-0.04045414,0.05931984,0.02468381,-0.03191777,83218287338.30923,7.8962,86441307640.63,,2023-09-24T00:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-24 03:54:52.165841,1.0001748186990767,-0.01194719,0.01549491,-0.04045414,0.05931984,0.02468381,-0.03191777
3,1839,BNB,BNB,bnb,1635,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153847448.4919702,153847448.4919702,False,,4,,,,2023-09-24T00:53:00.000Z,210.3693424332913,215206071.29406267,-21.1213,-0.09159236,-0.47303381,-1.8902422,-3.64942354,-11.40953947,-11.77406696,32364786574.29543,3.0709,32364786574.3,,2023-09-24T00:53:00.000Z,,,,,,2023-09-24 03:54:52.165841,210.3693424332913,-0.09159236,-0.47303381,-1.8902422,-3.64942354,-11.40953947,-11.77406696
4,52,XRP,XRP,xrp,1097,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53245240268.0,99988414766.0,False,,5,,,,2023-09-24T00:53:00.000Z,0.5079554530519942,383737703.7476715,-45.5561,0.04342827,-0.83879673,2.0721112,-2.02553074,-28.43840408,4.15312774,27046210143.194225,2.566,50795545305.2,,2023-09-24T00:53:00.000Z,,,,,,2023-09-24 03:54:52.165841,0.5079554530519942,0.04342827,-0.83879673,2.0721112,-2.02553074,-28.43840408,4.15312774
5,3408,USD Coin,USDC,usd-coin,14208,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25772021490.820164,25772021490.820164,False,,6,,,,2023-09-24T00:53:00.000Z,1.0000909779670812,1740461521.1944213,-31.5924,-0.0111864,0.0031513,-0.04179683,0.00550434,0.00847211,0.00969302,25774366176.942974,2.4453,25774366176.94,,2023-09-24T00:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-24 03:54:52.165841,1.0000909779670812,-0.0111864,0.0031513,-0.04179683,0.00550434,0.00847211,0.00969302
